ID,User,date,review,rating,type
2,thuhuong07,"2024-07-02 20:49 | Phân loại hàng: Áo Trễ Vai Đen,L","Màu sắc: ddenChất liệu: vảiĐúng với mô tả: đúngShop giao hàng đúng đủ, thân thiện, đóng gói rất cẩn thận ạ . Lần sau sẽ ủng hộ thêm ạ . Hình ảnh và video chỉ mang tính chất nhận xu",,normal
6,thuhuong07,"2024-07-02 20:49 | Phân loại hàng: Thắt Lưng,XL","Chất liệu: vairĐúng với mô tả: đúngMàu sắc: đenShop giao hàng đúng đủ, thân thiện, đóng gói rất cẩn thận ạ . Lần sau sẽ ủng hộ thêm ạ . Hình ảnh và video chỉ mang tính chất nhận xu",,normal
13,thuthanh913,"2023-05-29 19:12 | Phân loại hàng: 3,M","hàng rất giống hình . chất liệu tốt , sài thích lắm shop . mình sẽ còn ủng hộ shop ạ",,normal
4,thuthao0809,"2023-12-06 01:12 | Phân loại hàng: Xám Đen,S",,,normal
11,thuuyuthanhhhhh,2022-12-02 17:57 | Phân loại hàng: Nâu Rêu - XXL,"Hàng thì ok, nhưng do lỗi nên cả 1 tháng mình mới nhận được. Có 1 số chỗ may chưa được cho lắm nhưng Nói chung là cx dc nha Hình ảnh chỉ mang tính chất nhận xu",,normal
11,thuytienn1904,2023-04-29 11:34 | Phân loại hàng: Xanh Rêu - S,"Quá ok luôn các sốp, gấp đi chơi hối shop giao mà shop nhiệt tình quá không 5* cho cũng phí❤️",,normal
11,thuytrangmay,2023-04-11 19:32 | Phân loại hàng: Xanh Rêu - M,,,normal
11,thy_thu,2022-10-06 22:12 | Phân loại hàng: Nâu Rêu - M,"Mình cao m6 nặng 50kg mặc hơi rộng bụng chút. Quần mặc ổn, giao hành nhanh",,normal
10,timbi816,"2024-05-05 10:45 | Phân loại hàng: QUẦN JEAN NHÚNG,S","Quần tạm được! Mình cao m58 nặng 48kg vừa vặn, nhưng thất vọng ở chỗ quần không rộng như mẫu, quần còn giả túi nữa 🥲🥲",,normal
10,tmnhvng,"2023-06-05 18:23 | Phân loại hàng: ÁO CROPTOP HOA,M",,,normal
16,toiithii617,"2024-06-10 07:12 | Phân loại hàng: Quần Ribbon Xám,S",,,normal
17,tomy5ctc,"2022-12-21 22:14 | Phân loại hàng: Đen,M",,,normal
16,trangakanguyen,"2024-03-30 09:05 | Phân loại hàng: Quần Ribbon Hồng,L",Chất liệu: Rất đẹpĐúng với mô tả: ĐúngMàu sắc: Đen +hồngChất lượng vừa đẹp Rất thích hợp mặc các mùa 🤩😍🥰..,,normal
17,trangbe1011,"2023-02-15 22:46 | Phân loại hàng: Xanh Rêu,S",Hàng quốc tế nên giao khá lâu chất dày dặn from quần giống hình giao đúng mẫu trên hình nên mua nha mọi người,,normal
13,trankhanhnga0309,"2023-05-08 10:36 | Phân loại hàng: 6,L",Giao hơi nhanh xíu nhưng mà nhìn như áo em bé Á vải mỏng mà giá tiền thì hơi khó nuốt nha nói chung là không ưng ý lắm mọi người cân nhắc khi mua nhaaaaaaaa,,normal
13,tranngocdiemmy_,"2023-07-04 12:03 | Phân loại hàng: 6,S",áo xinh nhaaaaa nên mua,,normal
4,tranngockhanhduong,"2024-02-15 23:05 | Phân loại hàng: Chun buộc tóc,M",Hình ảnh chỉ mang tính chất minh hoạ shop đóng gói cẩn thận giao hàng nhanh,,normal
20,tranthinq,"2019-10-31 05:27 | Phân loại hàng: Đen,XS","Vải mỏng, xấu không thể tả, xs mà như xl :)))",,normal
20,tranyennhi2108,"2020-06-01 05:54 | Phân loại hàng: Đen,M",,,normal
10,trcthen2905,"2023-12-25 00:10 | Phân loại hàng: QUẦN JEAN NHÚNG,M",Màu sắc: xanhĐúng với mô tả: đúnChất liệu: rinGiao nhanh Vải mềm Lên form khá chuyển Nên mua nha,,normal
13,trinhhongnhuttuc,"2022-10-04 13:10 | Phân loại hàng: 10,XL","áo rất đẹp , giao hàng nhanh , nhưng mình có góp ý là shop nên để số đo cho mỗi size để khách dễ chọn size á",,normal
18,trinhhongnhuttuc,"2022-10-04 13:10 | Phân loại hàng: 9,XL","áo rất đẹp , giao hàng nhanh , nhưng mình có góp ý là shop nên để số đo cho mỗi size để khách dễ chọn size á",,normal
8,trinhyong,"2023-08-02 09:17 | Phân loại hàng: Hồng,S",Quần rất xinh nhưng bị lỗi dây quần và nút lò xo đen ở đai quần bị vỡ lòi lò xo ra ngoài :( rất buồn vì nhận được quần bỏ vào vali đi du lịch luôn đến khi mặc mới nhận ra đã quá muônn 😢,,normal
13,trmanhlthac,"2024-01-03 22:02 | Phân loại hàng: 6,XL","Đúng với mô tả: xik hơn trong hình luônáo đẹp, chất liệu của áo dày dặn, màu sắc y như hình nha . Trên cả kỳ vọng của mình luôn á, nên mua nhe.",,normal
16,tronngoc178,"2024-03-26 21:19 | Phân loại hàng: Quần Ribbon Hồng,S",Chuẩn. Xinh lắm nha mn đáng tiền cực í. Tớ lười quá nên khum chụp nổi🥲✨👏🏻,,normal
13,trucanh_47,"2023-07-24 13:57 | Phân loại hàng: 2,S",Những hình ảnh và video trên chỉ mang tính chất nhận xu thôi ạ:v,,normal
20,truchuynht,"2021-02-21 19:22 | Phân loại hàng: Đen,XS",,,normal
6,tthu.vu,"2024-05-03 17:33 | Phân loại hàng: Quần Jean,S",Hàng có sẵn giao hàng liền hoả tốc quần jean ống rộng size S hkj,,normal
6,ttuyetnhii25,"2024-04-26 15:01 | Phân loại hàng: Thắt Lưng,XL",,,normal
11,tunbp262,2023-01-31 19:36 | Phân loại hàng: Nâu Rêu - M,"Chất liệu: kakiMàu sắc: beĐúng với mô tả: đúngquần vẫn có chỉ thừa. shop phục vụ rất tốt ,hết màu rêu có nhắn đổi màu cho mình nên mua nha mn",,normal
17,tusvy21209_,"2022-11-22 20:34 | Phân loại hàng: Xanh Rêu,M",Chất liệu: vải mềmMàu sắc: đúngĐúng với mô tả: đúng nhaổn áp nha mn,,normal
2,tutuxuanana,"2024-06-10 13:09 | Phân loại hàng: Xanh Nhạt,XL","Chất liệu: khakiMàu sắc: đenĐúng với mô tả: đúngTr ui cái áo chưa tới 200k mà đẹp nhức nachh, mình cao m5 mamg size S okela luôn nha, vải đẹp nha, shop rất có tâm luôn, nên mua nha mn",,bot
2,tutuxuanana,"2024-07-07 12:56 | Phân loại hàng: Áo Trễ Vai Đen,XL","Giao hàng nhanh, đúng màu đúng size mình đặt mặc lên bao đẹp, mê lắm ủng hộ shop dài nếu có thêm nhiều mẫu áo đẹp như vầy nhen",,bot
2,tutuxuanana,"2024-07-09 18:27 | Phân loại hàng: Áo Trễ Vai Đen,XL","Giao hàng nhanh, đúng màu đúng size mình đặt mặc lên bao đẹp, mê lắm ủng hộ shop dài nếu có thêm nhiều mẫu áo đẹp như vầy nhen 😍",,bot
4,tutuxuanana,"2024-05-08 12:36 | Phân loại hàng: Áo Thun Oversize Đen,XL","Đúng với mô tả: đúngMàu sắc: xám đenChất liệu: gold nhậtMang quần tây cứ sợ bị nhăn mà mua về không cần ủi luôn, vải cực kì ưng luôn, mong shop ra nhiều mẫu quần vải dạng như này nữa, rất đáng tiền. T để quả ảnh feedback của tui ở đây cho mấy bà an tâm mà mua, dứt liền cho tuooii",,bot
5,tutuxuanana,"2024-05-11 12:40 | Phân loại hàng: Loe Không Ôm Đùi 2,XXL","Màu sắc: xanhChất liệu: bòĐúng với mô tả: chuẩnChưa thấy đánh giá cũng hơi rén nhưng mua theo reviu của bạn huyenthao, bà nào đang quần tìm quần loe không bị bó đùi như tui thì đây là chân ái nha, vải đẹp, form xinh , đáng tiền ạ 💯",,bot
5,tutuxuanana,"2024-05-13 12:19 | Phân loại hàng: Loe Không Ôm Đùi 2,XXL","Màu sắc: xanhChất liệu: jeanĐúng với mô tả: đẹpTìm mãi mới có shop bán quần loe mà k ôm sát đùi, thấy ít feedback nên cũng mua lụi mà ai ngờ đẹp nha mấy bà, đúng kiểu form tui ưng, để quả ảnh của tui ở đây cho mấy bà an tâm mà mua, dứt liền cho tuôiiiii",,bot
5,tutuxuanana,"2024-06-10 13:30 | Phân loại hàng: Loe Không Ôm Đùi 2,XXL","Chất liệu: bòĐúng với mô tả: chuẩnMàu sắc: denimCứ nghĩ m52 không bon chen được mà mang size S vẫn okela nha mấy bà, mang vô hack chân tưởng đâu m6 không á :)),",,bot
6,tutuxuanana,"2024-03-12 15:01 | Phân loại hàng: Xanh,XXL","Đúng với mô tả: đúngMàu sắc: đen mài xámChất liệu: jeanShop dễ thương nhiệt tình vãi, mình ở xa ngại đổi trả nên lúc mua nhờ shop chụp ảnh sản phẩm trước khi gửi shop chụp cận không thiếu cái nào ;)))), chất lẫn form quảng châu đẹp lắm nhaaa, sẽ thêm shop vào toplist mua hàng cụa tuiii",,bot
6,tutuxuanana,"2024-05-08 12:25 | Phân loại hàng: Xanh Denim,XL","Đúng với mô tả: đúngMàu sắc: ombreChất liệu: jeanTr uii, cứ tưởng m5 không bon chen được, mà nhận hàng trên cả mong đợi, chất lẫn form.xinh lắm, bà nào thắc mắc về size cứ nhắn shop, shop tvan nhiệt tình dth lắm 😁",,bot
7,tutuxuanana,"2024-07-09 18:27 | Phân loại hàng: Quần Tây Cạp Trắng,S","Giao hàng nhanh, đúng màu đúng size mình đặt mặc lên bao đẹp, mê lắm ủng hộ shop dài nếu có thêm nhiều mẫu quần đẹp như vầy nhen 😍",,bot
13,tutuxuanana,"2024-07-07 12:53 | Phân loại hàng: 1,L","Đẹp lắm ạ, rất đáng tiền nha mnn",,bot
16,tutuxuanana,"2024-03-12 15:02 | Phân loại hàng: ÁO CAD ĐEN,S","Đúng với mô tả: đúngChất liệu: nỉMàu sắc: hồngShop dễ thương nhiệt tình vãi, mình ở xa ngại đổi trả nên lúc mua nhờ shop chụp ảnh sản phẩm trước khi gửi shop chụp cận không thiếu cái nào ;)))), chất lẫn form quảng châu đẹp lắm nhaaa, sẽ thêm shop vào toplist mua hàng cụa tuiii",,bot
18,tutuxuanana,"2024-03-12 15:04 | Phân loại hàng: Columbia,L","Đúng với mô tả: đúngMàu sắc: đúngChất liệu: thun gânShop dễ thương nhiệt tình vãi, mình ở xa ngại đổi trả nên lúc mua nhờ shop chụp ảnh sản phẩm trước khi gửi shop chụp cận không thiếu cái nào ;)))), chất lẫn form quảng châu đẹp lắm nhaaa, sẽ thêm shop vào toplist mua hàng cụa tuiii",,bot
16,tuyenwalkervn,"2024-08-03 16:58 | Phân loại hàng: Quần Ribbon Xám,S",,,normal
11,tuyetphuong1403,2022-09-14 23:14 | Phân loại hàng: M,😀 quần đẹp lắm mn ới :)) nói điêu làm choá thiệt. Shop thân thiện vlz luôn á. Mình mua lần đầu bị lỗi nhắn tin shop đổi là shop ok cú một nhắn tin cực lịch sự nữa nên tui hông chút tiết tiền trả ship luôn á.,,normal
11,tygamm.clothing,2023-04-19 08:48 | Phân loại hàng: Xanh Rêu - L,"Giao hàng nhanh , sản phẩm đẹp mình mua bị chật và shop đã hỗ trợ đổi trả nhanh chóng, rất vừa ý về dịch vụ.",,normal
6,tzyy.wi,"2024-02-12 11:26 | Phân loại hàng: Quần Jean,S","Quần khá xinh giao tầm 7-9 ngày là có hàng, mặc lên form đẹp",,normal
11,u80blujqm4,2022-08-28 09:06 | Phân loại hàng: S,,,normal
6,unnie112,"2024-06-21 20:38 | Phân loại hàng: Quần Jean,M",Sản phẩm rât tốt phù hợp giá tiền siêu đỉnh nên mua nha mọi người,,normal
11,uyen_mi90,2022-09-16 15:09 | Phân loại hàng: S,Quần ok nha. Mua size tư vấn khác nhận mặc ko vừa mắc công đi đổi mấy lần. Mấy bạn bên shop nhiệt tình. Hình ảnh ko có nên lấy đỡ hình này.,,normal
11,uyendaynebacoancobacoi,2023-03-27 06:31 | Phân loại hàng: Xanh Rêu - M,Đẹp nma vải có vẻ mỏng =))) đc cái là lỡ cắt túi để cài nút mà bay mất cái túi,,normal
10,v*****1,"2023-07-01 23:49 | Phân loại hàng: ÁO CROPTOP HOA,S",,,normal
11,v*****1,2022-09-15 13:17 | Phân loại hàng: Nâu Rêu - M,,,normal
11,v*****1,2023-03-18 21:21 | Phân loại hàng: Đen - XL,,,normal
11,v*****4,2023-02-19 17:26 | Phân loại hàng: Nâu Rêu - S,,,normal
10,v*****5,"2023-07-10 11:41 | Phân loại hàng: ÁO CROPTOP HOA,L",,,normal
6,v*****k,"2024-05-03 00:20 | Phân loại hàng: Xanh Denim,S",,,normal
4,v*****n,"2024-03-20 08:36 | Phân loại hàng: Xám Đen,S",,,normal
11,vanagribank,2022-10-10 08:59 | Phân loại hàng: Nâu Rêu - S,"Quần dày dặn, màu đẹp ngầu ngầu, nhưng form hơi nhỏ nên bạn nào muốn mặc kiểu y2k thì mạnh dạn lên 1,2 size. Shop hỗ trợ nhiệt tình cho m đổi qua size lớn hơn, nhanh thần tốc 😊",,normal
4,vanphuvu2003,"2024-02-23 13:11 | Phân loại hàng: Chun buộc tóc,M",,,normal
4,ve30wwojr9,"2024-05-14 10:07 | Phân loại hàng: Xám Đen,S",Xinh,,normal
4,vi_t_lan,"2024-04-10 23:57 | Phân loại hàng: Xám Đen,M","Đúng với mô tả: không giống hìnhQuần quá mỏng, không đứng form1báo cáo",,normal
4,viethang181990,"2022-12-30 10:47 | Phân loại hàng: Đen,XL","Chất liệu: TốtMàu sắc: ĐenĐúng với mô tả: Đúng voi mô tảQuần siêu đẹp, siêu mát, chất vải oki la lắm ạ. Đáng tiền.",,normal
17,viethang181990,"2023-01-09 08:31 | Phân loại hàng: Xanh Rêu,XXL","Chất liệu: san pham tốtMàu sắc: đen,xanh rêuĐúng với mô tả: đúng với mô tảhình ảnh mang tính chất nhận xu thôi.vì mình mua lần thứ 2 rồi.đồ shop ok ạ",,normal
20,viletuongvy,"2022-08-19 17:12 | Phân loại hàng: Đen,XL",Hàng ổn đẹp đangz mua nên đc thử 1 lần ạ k chỉ thừa ..............,,normal
20,vumainhi,"2019-11-14 19:53 | Phân loại hàng: Đen,L","Ưng quần hơn áo ạ! Quần chất mát, form đẹp, rộng hơn bảng size 1 chút nhưng mà rộng còn hơn chật nhỉ🤣🤣🤣 Áo blazer form chuẩn, vai đứng nên trông tôn dáng lắm! E chụp kỉ yếu xog có hình sẽ gửi feedback cho shop nhé ạ! Rất ưngggg!!!! Các bn muốn mua cứ tin tưởng shop tư vấn nhé",,normal
17,vylan045,"2022-12-25 23:25 | Phân loại hàng: Quần Túi Hộp Nâu,M","On the one hand, there are some benefits of online shopping. Firstly, it is a quicker and cheaper way to shop since people can buy products at home without having to go to stores or shopping malls. For example, Amazon and eBay are two popular websites that provide a hu",,normal
18,vyvydang327,"2024-03-14 11:38 | Phân loại hàng: Hoa cúc,L",,,normal
6,w*****e,"2024-06-06 13:58 | Phân loại hàng: Quần Jean,M",,,normal
10,wnbsf5u0mi,"2023-07-05 20:48 | Phân loại hàng: QUẦN JEAN NHÚNG,S",Chất liệu: bòMàu sắc: đúngĐúng với mô tả: đúng,,normal
4,x*****7,"2024-06-05 12:14 | Phân loại hàng: Xám Đen,S",,,normal
16,xinhchipp048,"2024-04-19 21:01 | Phân loại hàng: Quần Ribbon Xám,M","Chất liệu: chuẩnĐúng với mô tả: đúng với mô tảMàu sắc: đẹpThời gian giao hàng nhanh đóng gói sản phẩm đẹp và giá thành sản phẩm hợp với túi tiền ,❤️❤️❤️❤️❤️ tiếp tục ủng hộ shop lần sau!!!!!",,normal
15,xiximuoimuoi,2019-05-19 17:48 | Phân loại hàng: Size L,shop đóng gói rất cẩn thận ! Quần y ảnh,,normal
17,xuan252,"2023-02-13 17:05 | Phân loại hàng: Xanh Rêu,XXL","Chất liệu: kakiMàu sắc: chuẩnĐúng với mô tả: 9/10Quần hơi dài so với mình, bạn nào cao m6 trở lên mặc sẽ rất đẹp, nên mua size to nếu bạn thích rộng rãi nhé (hình ảnh chỉ mang tính chất nhận xu, do mình lười chụp)",,normal
17,xuanmai2629,"2023-04-04 17:13 | Phân loại hàng: Xanh Rêu,XXL",Chất liệu: dù maybeĐúng với mô tả: dungMàu sắc: xanh rêuĐẹp giống trong ảnh vừa văn với body cảm ơn shop vì có size lớn,,normal
16,xuannthanh040,"2024-07-11 14:58 | Phân loại hàng: Quần Ribbon Xám,L",quần đẹp,,normal
4,xuanphuong.ng,"2024-05-13 11:51 | Phân loại hàng: Xám Đen,M","Chất lượng sản phẩm khá tốt. Đóng gói cẩn thận, giao hàng nhanh",,normal
13,xudieulinh,"2023-07-16 15:10 | Phân loại hàng: 5,S",Chất liệu: vai memĐúng với mô tả: đẹpMàu sắc: nâuHàng đẹp chuẩn😍,,normal
4,xzurv5wy5c,"2024-01-31 16:42 | Phân loại hàng: Xám Đen,S","Chất liệu: okĐúng với mô tả: tầm 90% ,vải hơi mỏng 1 chútMàu sắc: nhạt hơn hình 1 chút1.Lời nhận xét đầu tiên là thái độ shop thân thiện ,trl giải đáp thắc mắc khách hàng tốt ,với mình là hài lòng 2.Mọi người có thể tham khảo lần mua này của mình để rút kinh nghiệm lần sau",,normal
20,y*****.,"2020-08-19 15:56 | Phân loại hàng: Đen,M",,,normal
16,y*****6,"2024-05-07 23:39 | Phân loại hàng: Full set 2,XL",,,normal
13,y*****a,"2023-09-01 13:24 | Phân loại hàng: 9,M",,,normal
18,y*****a,"2023-09-01 13:24 | Phân loại hàng: Pennes,M",,,normal
10,y*****c,"2023-10-10 17:51 | Phân loại hàng: ÁO CROPTOP HOA,L",,,normal
7,ygj01_d5_q,"2021-04-15 17:12 | Phân loại hàng: Quần Tây,L","Nhận đồ khá ưng cả dáng và chất vải. Tuy nhiên giao hàng hơi lâu và chia ra 2 lần giao, thiếu hàng cũng k báo lại mình mà bỏ tiền bào trong, lần sau mua thì mong là shop k giao thiếu và chậm nữa",,normal
17,yingpeachy,"2022-11-16 10:36 | Phân loại hàng: Đen,XXL",Đúng với mô tả: đún dzịTiền nào của nấy là có thật nha!! Quần siu đẹppppp 🥹✌🏻 hốt liềng ik các pạnnnn,,normal
10,yiuhellen,"2023-11-20 12:23 | Phân loại hàng: QUẦN JEAN NHÚNG,S","Quần đẹp mà mỗi tội mình lùn quá mặc ko đc đẹp lưng nó cao nữa, cắt ngắn thì mặc chắc sẽ ko đẹp, nên là đưa cho em gái nó mặc",,normal
11,ypb7c91b0w,2022-07-18 10:40 | Phân loại hàng: XL,Chất liệu: mỏngMàu sắc: xanh nhẹĐúng với mô tả: xanhemẻm ghé anh nha em đi ngủ đây ạ shop ạ em cảm ơn ạ em có nhờ chị mua cái áo khoác,,normal
18,yphuong.ph,"2024-03-15 12:14 | Phân loại hàng: Cali Xám,L",,,normal
17,yuu__nii,"2023-09-16 20:16 | Phân loại hàng: Xám,M","Đúng với mô tả: đúngMàu sắc: xámChất liệu: hong bt( cotton hay dù á)Giao hàng nhanh. Đóng gói sp ok. Quần mặc lên nhìn đẹp và khá là ok. Hong có chỉ thừa, mk đặt size mà vẫm thấy dài quá nên mk đã cắt bớt đi một chút. Hong đc đứng from chả lắm thôi nhg trông cx khá ổn",,normal
13,z*****1,"2022-12-01 15:55 | Phân loại hàng: 6,XL",,,normal
17,z*****2,"2023-03-05 14:49 | Phân loại hàng: Xanh Rêu,M",,,normal
2,zajs2lsvmx,"2023-11-21 12:12 | Phân loại hàng: Xanh,XL",Đẹp lắm luôn,,normal
