User,date,review,rating
9y6hah6mr9,"2024-08-04 12:05 | Phân loại hàng: Hồng,L",Màu sắc: màu hồngChất liệu: cotton siêu máttĐúng với mô tả: đúng áaHàng siêu đẹp mọi người ạ lần sau ghé mua tiếp chứ ưng lắm rùiiii 👍👍👍👍,"5 Sao (7,1k)"
nguyenthu_01,"2023-06-01 21:16 | Phân loại hàng: Đen,XL",Chất liệu: đẹpMàu sắc: đenĐúng với mô tả: đúngVải đẹp. Hàng OK lắm nha lần sau mua lại,"5 Sao (7,1k)"
thanhnhuy._2705,"2023-04-02 11:35 | Phân loại hàng: Trắng,M",Đúng với mô tả: đúng vậyMàu sắc: đúng như mô tảChất liệu: xịn sò con bòSản phẩm chất lượng đáng đồng tiền bát gạo,"5 Sao (7,1k)"
kimthoabtre,"2023-12-18 15:27 | Phân loại hàng: Kem,M","Đúng với mô tả: đúngMàu sắc: beVải dày, đẹp. Mình m6 47kg mặc size M vừa. Cá nhân mình thấy form cũng ổn","5 Sao (7,1k)"
t*****2,"2023-02-07 22:42 | Phân loại hàng: Đen,M","2023-02-07 22:42 | Phân loại hàng: Đen,M","5 Sao (7,1k)"
an_phun211,"2023-12-29 13:56 | Phân loại hàng: Kem,M",Màu sắc: kemmĐúng với mô tả: đúngChất liệu: thoát mátLần đầu t mua Brand mà chất lượng nha giao nhanh lắm luôn ms đặt 2ngày mà giao r,"5 Sao (7,1k)"
dtkthuy_xinggai,"2024-04-05 01:46 | Phân loại hàng: Đen,M",Màu sắc: okChất liệu: okĐúng với mô tả: oknên mua trời ơi giá sale chất vải cực đỉnh nha hâhhahahah,"5 Sao (7,1k)"
je7g7t8raf,"2024-01-17 18:13 | Phân loại hàng: Kem,L",Đúng với mô tả: yessMàu sắc: beChất liệu: đúngXịn lắm mọi người ạ vải dày dặn lên form đẹp săn sale nên giá cũng hời nên mua ạaa,"5 Sao (7,1k)"
ynhi.2203,"2024-01-17 17:21 | Phân loại hàng: Kem,L","Màu sắc: kemĐúng với mô tả: đúngChất liệu: vải cottonÁo đẹp nha, dày dặn, from đẹp💯💯
Nên mua nha mn✨✨","5 Sao (7,1k)"
bbj3r38wds,"2024-01-03 17:47 | Phân loại hàng: Kem,M","Màu sắc: kemĐúng với mô tả: đúng với mô tảÁo đẹp lắm, màu xinh phối với hồng xinh lắm nha, chất áo cũng đẹp nữa không bị nóng, săn nên giá cũng rẻ, quá ưng ý","5 Sao (7,1k)"
m*****y,"2024-04-26 02:15 | Phân loại hàng: Kem,L","2024-04-26 02:15 | Phân loại hàng: Kem,L","5 Sao (7,1k)"
nquynhxinhgai207,"2024-05-27 00:25 | Phân loại hàng: Kem,L",Màu sắc: beChất liệu: vảiĐúng với mô tả: đúng với mô tảáo đẹp lắm nha ưng quá chừng hỉnh ảnh và vd chi mang tc nhận xu,"5 Sao (7,1k)"
_*****_,"2023-12-21 13:16 | Phân loại hàng: Kem,M","2023-12-21 13:16 | Phân loại hàng: Kem,M","5 Sao (7,1k)"
n*****1,"2023-03-27 07:58 | Phân loại hàng: Green trendy,L","2023-03-27 07:58 | Phân loại hàng: Green trendy,L","5 Sao (7,1k)"
kemdayyne,"2024-02-02 11:19 | Phân loại hàng: Kem,M","Màu sắc: kemsốp dth nhe, giao hàng siêu nhanh
giá rất hợp lí, vải áo siêu mịn mát luônnnn
màu kem siêu xinh, rcm mọi ng ủng hộ sốp nhiều nhennnnn","5 Sao (7,1k)"
oh8gpk41ve,"2023-03-19 11:14 | Phân loại hàng: Đen,M","Màu sắc: Ok nhenChất liệu: giống mô tảĐúng với mô tả: rất giống lunÁo hơi rộng một chút so với mình nhưng vải dày áo mặc thoải mái chất lương hơn mong đợi lắm luôn
Shipper thân thiện nên mua nha
Hình ảnh mang tính chất nhận xu","5 Sao (7,1k)"
m*****y,"2024-05-16 17:33 | Phân loại hàng: Đen,M","2024-05-16 17:33 | Phân loại hàng: Đen,M","5 Sao (7,1k)"
ngocnhu0275,"2024-01-10 11:51 | Phân loại hàng: Kem,L","Chất liệu: tốtMàu sắc: kemĐúng với mô tả: áo đẹp, chất vải mịn, xứng đáng với tiền bỏ ra, mn nên mua","5 Sao (7,1k)"
linhnguyn384,"2024-03-14 19:38 | Phân loại hàng: Kem,L",Chất liệu: cottonMàu sắc: beĐúng với mô tả: đúngÁo đeph lắm mọi người khỏi chê luon mười điểm khong có nhưng nhị gì hết trơn á,"5 Sao (7,1k)"
nanh5272,"2023-03-06 21:48 | Phân loại hàng: Trắng,M","Chất liệu: mịnMàu sắc: trắngĐúng với mô tả: đúng nhưng hình in dấu # đằng sau hơi to :(Áo xinh giống hình nma hơi dài nha, mình m62 mà trùm mông á","5 Sao (7,1k)"
chilan045,"2023-03-29 20:30 | Phân loại hàng: Đen,M","Màu sắc: đenChất liệu: vải gi kh biết nma chất đẹp lắmĐúng với mô tả: yessÁo siêu xinh luôn aaa, giao hàng nhanh, chất đẹp cực mùi thơm nữa kh có gi để chê luôn 💐💐💐","5 Sao (7,1k)"
m*****5,"2023-07-19 20:09 | Phân loại hàng: Green trendy,L","2023-07-19 20:09 | Phân loại hàng: Green trendy,L","5 Sao (7,1k)"
bchhpl383,"2023-06-06 20:43 | Phân loại hàng: Green trendy,L",Màu sắc: màu giống mô tảĐúng với mô tả: tốtBo cổ đẹp không có chỉ thừa chất vải giày dặn,"5 Sao (7,1k)"
rb0r50cwzk,"2024-01-07 12:53 | Phân loại hàng: Đen,XL",Đúng với mô tả: đúngMàu sắc: màu đenMở ra là mùi thơm nức mũi áo không bị mỏng áo Rất đẹp,"5 Sao (7,1k)"
x*****3,"2024-04-29 16:13 | Phân loại hàng: Đen,M","2024-04-29 16:13 | Phân loại hàng: Đen,M","5 Sao (7,1k)"
kieu_trinh67,"2023-03-31 13:01 | Phân loại hàng: Trắng,M","Chất liệu: tốtĐúng với mô tả: chuẩnMàu sắc: trắngđối với m55 như mình thì cảm thấy hơi dài (qua mông) cảm giác mình mang áo bị lùn đi, áo ko mỏng ko dày mang dễ chịu, ko bị lộ nội y, ship khá nhanh t7 mình cần áo để mặc thì t5 đã ship rồi","5 Sao (7,1k)"
cmdo12fvdo,"2024-03-24 11:08 | Phân loại hàng: Đen,XL","Chất liệu: thunĐúng với mô tả: đúng mô tảMàu sắc: đenHình in. Đóng gói sản phẩm kỹ, có túi zip đóng","5 Sao (7,1k)"
ngc_yenz207,"2023-12-15 17:46 | Phân loại hàng: Kem,L","Đúng với mô tả: đúng với mô tảMàu sắc: kemChất liệu: vảiĐẹp thơm, không có gì để nói, giao hàng nhanh","5 Sao (7,1k)"
t*****n,"2024-03-27 14:05 | Phân loại hàng: Đen,L","2024-03-27 14:05 | Phân loại hàng: Đen,L","5 Sao (7,1k)"
phngnt237,"2023-02-05 12:26 | Phân loại hàng: Kem,M",Shop này lm ăn kiểu j í áo cứ bị đẹp  từ lúc thấy đã mê r mua về có mùi thơm còn cả thiệp cuti cực áo siu đẹp luôn cho shop 10* luoonnnn✨🫶💞,"5 Sao (7,1k)"
nank_09_xinh,"2023-02-19 11:54 | Phân loại hàng: Kem,L",Chất liệu: không biếtMàu sắc: kemĐúng với mô tả: quá đúngRất ưng nhé rất thích síp pơ giao cái mở hàng ra ưng liền nên mua nhé mng shop không làm ae thất vọng đâu hình ảnh chỉ mang tính chất nhận xu,"5 Sao (7,1k)"
nguynththydung795,"2024-02-23 12:45 | Phân loại hàng: Đen,M",Đúng với mô tả: okChất liệu: dàyMàu sắc: đenÁo đẹp lắm vải dầy mọi người nên mua ạ m5 chùm mông,"5 Sao (7,1k)"
ngahoang7235,"2023-06-25 18:57 | Phân loại hàng: Trắng,L",Đúng với mô tả: đúngChất liệu: cottonMàu sắc: trắngSản phẩm rất chất lượng,"5 Sao (7,1k)"
m*****1,"2023-02-10 19:43 | Phân loại hàng: Trắng,L","2023-02-10 19:43 | Phân loại hàng: Trắng,L","5 Sao (7,1k)"
trmhunh182,"2023-06-05 14:48 | Phân loại hàng: Đen,XL",Đúng với mô tả: đúngChất liệu: êm mịnMàu sắc: đenVải mềm êm cực có giấy thơm được tặng kèm cây viết,"5 Sao (7,1k)"
bct.sara,"2024-01-24 15:19 | Phân loại hàng: Đen,XL","Tr cơi phải mua cả nhà mình ơi. Tại sao giờ mới biết tới chứ. Áo chỉ 1 trăm mấy con cá 🐟, mà sốp gói hàng rất gọn, như kiểu mua đồ ở mấy sốp 3 đến 5 trăm con cá vậy.
- Chất vải đẹp, đặc biệt lên form rất dịu luôn, mê. Mình 1m76 nặng 58kg thích mặc rộng rộng nên đặt XL. Lên form cứ gọi là ai đặt may sẵn í. Quá trời thích luôn rồi. Lần đầu mua mà đặt 3 áo, mà ưng quá chừng. Sẽ còn ủng hộ bên 8YO dài dài ạ ❤️","5 Sao (7,1k)"
quyn_deyy,"2023-04-15 16:49 | Phân loại hàng: Kem,M","Áo xinh ạ 
Tớ m55 40kg mặc sz m hơi rộng nhé 
Shop đóng gói cận thận","5 Sao (7,1k)"
t*****4,"2023-03-07 11:26 | Phân loại hàng: Trắng,L","2023-03-07 11:26 | Phân loại hàng: Trắng,L","5 Sao (7,1k)"
ngocngoc369,"2023-01-14 13:22 | Phân loại hàng: Đen,L",Chất liệu: vảiMàu sắc: đenĐúng với mô tả: .Áo siu xinh ln có điều hình in chắc nx nó sẽ bị mờ nhma 104ca này ổn ròi,"5 Sao (7,1k)"
arry2345,"2024-04-09 21:26 | Phân loại hàng: Kem,L","[TB] TẶNG 50% GIÁ TRỊ CHO LẦN NẠP TIỀN ĐẦU TIÊN VÀO CHỦ NHẬT hàng tuần. CT áp dụng với thuê bao nạp tiền vào tài khoản viễn thông qua tài khoản Viettel Pay liên kết trên ứng dụng MY VIETTEL. Tiền khuyến mại sử dụng nội mạng trong 15 ngày. Giảm giá thêm 2,5% khi nạp tiền tại https://myvt.page.link/naptiencn. LH 198 (0đ). Trân trọng.","5 Sao (7,1k)"
xunkhnh416,"2023-12-05 07:19 | Phân loại hàng: Kem,L",Màu sắc: kemChất liệu: ổnĐúng với mô tả: đúngHàng tốt rất ok hình ảnh mang tính chất nhận xuuu thoiiii nhma hàng tốt tui mua lần 2 r nheeeeee,"5 Sao (7,1k)"
ngoctuyet._.123,"2023-01-16 22:01 | Phân loại hàng: Kem,M",Chất liệu: vải thunMàu sắc: kemĐúng với mô tả: đúngGiao hàng nhanh áo đẹp lắm luôn nên mua nha mn ơi,"5 Sao (7,1k)"
d*****6,"2024-04-04 18:39 | Phân loại hàng: Kem,L","2024-04-04 18:39 | Phân loại hàng: Kem,L","5 Sao (7,1k)"
l*****b,"2024-05-03 12:01 | Phân loại hàng: Đen,M","2024-05-03 12:01 | Phân loại hàng: Đen,M","5 Sao (7,1k)"
a*****9,"2023-11-22 13:10 | Phân loại hàng: Đen,L","2023-11-22 13:10 | Phân loại hàng: Đen,L","5 Sao (7,1k)"
botbot1027,"2024-01-20 12:39 | Phân loại hàng: Kem,M","Đúng với mô tả: đúngMàu sắc: be, đenChất liệu: vảimua shop này hong biết nhiu lầnn, đồ vẫn xinhhh cực","5 Sao (7,1k)"
Người dùng Shopee,"2023-03-03 12:14 | Phân loại hàng: Trắng,M","2023-03-03 12:14 | Phân loại hàng: Trắng,M","5 Sao (7,1k)"
nquynh2.0.7,"2023-04-09 19:35 | Phân loại hàng: Đen,M",Đúng với mô tả: cx đúngMàu sắc: ĐenGiao hàng nhanh áo đẹp nhưng cái hình đằng sau nhìn to hơn trên ảnh của shop,"5 Sao (7,1k)"
n*****h,"2024-05-27 20:53 | Phân loại hàng: Kem,L","2024-05-27 20:53 | Phân loại hàng: Kem,L","5 Sao (7,1k)"
t*****n,"2024-01-29 07:15 | Phân loại hàng: Đen,M","2024-01-29 07:15 | Phân loại hàng: Đen,M","5 Sao (7,1k)"
t*****0,"2023-07-20 10:52 | Phân loại hàng: Kem,M","2023-07-20 10:52 | Phân loại hàng: Kem,M","5 Sao (7,1k)"
_1.ngaaa46,"2023-03-26 20:07 | Phân loại hàng: Đen,M","đẹp lắm shop ơi, các bạn nên mua nhaaa, hàng đẹp hơn tưởng tượng nữa ạ. đúng là shop quá uy tín đi mà trời ơi. chủ shop nói chuyện dể thưn ghê á","5 Sao (7,1k)"
mingphuongcutiwa,"2024-01-19 20:00 | Phân loại hàng: Đen,M",Màu sắc: ddenĐúng với mô tả: đúngChất liệu: vảiVải không quá dày nói chung là giá rẻ vậy thì không đòi hỏi gì hơn,"5 Sao (7,1k)"
p*****9,"2024-01-07 19:25 | Phân loại hàng: Kem,XL","2024-01-07 19:25 | Phân loại hàng: Kem,XL","5 Sao (7,1k)"
yphamnhu622,"2024-06-07 14:41 | Phân loại hàng: Kem,XL",Đúng với mô tả: đúngChất liệu: vảiMàu sắc: kemĐẹp nhe lần đầu mua mà quá oce luôn nt shop rep trl tn nhanh nhiệt tình tui 90kg mặc vừa nheeee ko ôm đâu áo ko quá mỏng cũng ko dày nhưng do cái áo tui săn có hơn 90 tí hay sao mà áo có nhiều chỗ dơ nhỏ,"5 Sao (7,1k)"
datnguyen1310,"2023-05-09 11:43 | Phân loại hàng: Đen,L","đây là lần đâu tui mua áo local brand không biết mấy lb khác như thế nào chứ tui thấy áo ở đây đẹp lắm luôn , áo thơm vải dày, đường may đẹp, k có chỉ thừa, được tặng ngòi bút, tui m66 45kg ngừoi tui gầy nhma thích đặt size L , như video vậy á , shop có hỗ trợ đổi size nhưng phí đắt quá nên là thôi mặc size L lun , mọi NGỪOI NÊN MUA NHA 🥵💝","5 Sao (7,1k)"
wwichangg,"2023-06-30 16:36 | Phân loại hàng: Đen,L","chất vải xịn nha, không bị xù với cả mình mua ở 8yo cũng nhiều rùi chắc gần 10 cái nên rất ưng💕","5 Sao (7,1k)"
buiyenhi_,"2024-01-14 10:58 | Phân loại hàng: Kem,M",Chất liệu: thunĐúng với mô tả: đúngMàu sắc: kemvải dày dặn nha vượt ngoài mong đợi luôn giao hàng nhanh nx nên mua á,"5 Sao (7,1k)"
anhhminh204,"2024-05-27 18:58 | Phân loại hàng: Kem,L","Màu sắc: beChất liệu: cottonĐúng với mô tả: đúng生活不总是美好的，要看到彩虹就必须接受. ""Cuộc đời không phải lúc nào cũng đẹp, muốn thấy được cầu vồng thì phải chấp nhận mưa gió.""","5 Sao (7,1k)"
d*****7,"2024-01-13 12:15 | Phân loại hàng: Kem,L","2024-01-13 12:15 | Phân loại hàng: Kem,L","5 Sao (7,1k)"
n*****3,"2024-04-29 09:11 | Phân loại hàng: Kem,M","2024-04-29 09:11 | Phân loại hàng: Kem,M","5 Sao (7,1k)"
han27532,"2023-07-16 15:49 | Phân loại hàng: Đen,M",Đúng với mô tả: đúngMàu sắc: đenÁo đẹp lắm lun á m55 qua mông chất vải tuỵt zờiiiiii nchfjfnfbfnbffbj,"5 Sao (7,1k)"
l*****9,"2024-04-11 21:40 | Phân loại hàng: Kem,L","2024-04-11 21:40 | Phân loại hàng: Kem,L","5 Sao (7,1k)"
suchi948,"2024-04-19 12:19 | Phân loại hàng: Kem,M",Đúng với mô tả: ddepjMàu sắc: kemChất liệu: đẹpÁo đẹp lắm luôn ạk haigssb khậyqbavavsna a abajajqgw,"5 Sao (7,1k)"
nhhunhhunh692,"2024-01-04 15:14 | Phân loại hàng: Kem,M","Chất liệu: vảuMàu sắc: kemĐúng với mô tả: đúngÁo rất là đẹp lun mặc vừa lun nha 
Giao hàng khá là nhanh luôn","5 Sao (7,1k)"
maitrinh1310,"2023-06-25 21:01 | Phân loại hàng: Kem,L","Màu sắc: kemChất liệu: dày dặnÁo siêu xinh siêu dày luôn á, hình in sắc nét, với giá tiền mà có được áo dị thì quá chất lương luôn í","5 Sao (7,1k)"
1*****i,"2023-03-31 20:15 | Phân loại hàng: Đen,L","2023-03-31 20:15 | Phân loại hàng: Đen,L","5 Sao (7,1k)"
sngtrnh831,"2023-10-01 09:17 | Phân loại hàng: Green trendy,L","Màu sắc: xanhĐúng với mô tả: rất đúngChất liệu: tốtChắt lượng tốt với video
Hình ảnh đúng với sản phẩm","5 Sao (7,1k)"
_*****_,"2023-05-22 23:57 | Phân loại hàng: Đen,L","2023-05-22 23:57 | Phân loại hàng: Đen,L","5 Sao (7,1k)"
n*****i,"2024-01-09 19:56 | Phân loại hàng: Kem,M","2024-01-09 19:56 | Phân loại hàng: Kem,M","5 Sao (7,1k)"
thaovan1112333,"2023-02-17 17:58 | Phân loại hàng: Kem,M","Chất liệu: vảiMàu sắc: kemĐúng với mô tả: okVải đẹp nha shop
Giá này thì mọi ngừoi nên mua á
Xứng đáng lắm","5 Sao (7,1k)"
y*****g,"2024-02-03 15:54 | Phân loại hàng: Kem,L","2024-02-03 15:54 | Phân loại hàng: Kem,L","5 Sao (7,1k)"
l*****2,"2023-07-21 13:55 | Phân loại hàng: Đen,L","2023-07-21 13:55 | Phân loại hàng: Đen,L","5 Sao (7,1k)"
tcp_a28,"2024-02-22 19:52 | Phân loại hàng: Kem,M","[CSKH] Chuc mung nam moi Giap Thin 2024. Kinh chuc Quy khach nam moi hanh phuc, an khang va thinh vuong. MobiFone tran trong cam on Quy khach hang da luon dong hanh va ung ho trong thoi gian qua.","5 Sao (7,1k)"
q*****m,"2024-05-09 10:08 | Phân loại hàng: Đen,XL","2024-05-09 10:08 | Phân loại hàng: Đen,XL","5 Sao (7,1k)"
k*****9,"2023-02-04 11:19 | Phân loại hàng: Trắng,M","2023-02-04 11:19 | Phân loại hàng: Trắng,M","5 Sao (7,1k)"
t*****4,"2024-03-15 15:38 | Phân loại hàng: Đen,M","2024-03-15 15:38 | Phân loại hàng: Đen,M","5 Sao (7,1k)"
k*****7,"2023-01-09 13:55 | Phân loại hàng: Kem,L","2023-01-09 13:55 | Phân loại hàng: Kem,L","5 Sao (7,1k)"
baotran_278,"2024-05-01 10:00 | Phân loại hàng: Kem,M","Chất liệu: thunMàu sắc: besăn seo mua tặng sinh nhật bạn nên hong coá ảnh nha sốp ơi, unbox thì thấy vải ok lắm không biết form coá đẹp hong mà thấy vải đẹp mà giá rẻee 🥰","5 Sao (7,1k)"
duongtamanh01,"2024-03-02 12:33 | Phân loại hàng: Đen,M","chất đẹp vch , nặng tay mà giao hàng nhanh , chân ái của t  sẽ ủng hộ shop nhiều","5 Sao (7,1k)"
vanhuythuykhanh,"2023-06-09 13:17 | Phân loại hàng: Trắng,M",Chất liệu: tốtMàu sắc: trắngĐúng với mô tả: chuẩn mô tảShop giao hàng nhanh thích nhất mở ra thơm oei là thơm,"5 Sao (7,1k)"
svoa1eebjx,"2023-09-28 17:33 | Phân loại hàng: Trắng,M","Màu sắc: siu xinhĐúng với mô tả: hơi dàiChất liệu: vai đẹp[TB] Để bảo đảm an toàn PCCC và thoát nạn, Bộ Công an khuyến cáo: Quản lý chặt chẽ nguồn lửa, nguồn nhiệt; thường xuyên kiểm tra, kịp thời thay thế thiết bị điện và mạng điện hư hỏng; khi sử dụng bếp ga, bếp điện, bàn là… phải có người giám sát; ngắt các thiết bị điện khi không sử dụng. Khi xảy ra cháy: Cần bình tĩnh thông báo cho mọi người biết và tìm cách thoát khỏi đám cháy nhanh nhất; không dùng thang máy để thoát nạn; khi di chuyển cần hạ thấp cơ thể, dùng khăn, vải ướt bịt mồm, mũi để tránh ngạt khói. Mỗi hộ gia đình cần có bình chữa cháy và lối thoát nạn dự phòng.","5 Sao (7,1k)"
20yeuvathuong03,"2024-01-08 21:06 | Phân loại hàng: Kem,M","Màu sắc: đẹpnơi người tiêu dùng có thể mua sắm quần áo đa dạng với giá cả hợp lý. Xu hướng mua sắm quần áo trên Shopee ngày càng phổ biến, bởi nhiều lý do như: tiện lợi, nhanh chóng","5 Sao (7,1k)"
v4y_5_91fo,"2024-01-04 11:15 | Phân loại hàng: Đen,M","Chất liệu: cottonMàu sắc: đenđường in kỹ, hình in đẹp ko bị đứt , vải mát , giao nhanh","5 Sao (7,1k)"
minhtri1233468,"2023-02-12 17:26 | Phân loại hàng: Kem,M",đóng gói xinh sản phẩm đẹp nên mua nha nhưng mà áo hơi rộng,"5 Sao (7,1k)"
ngcnhithchth,"2023-01-08 11:49 | Phân loại hàng: Trắng,L","Màu sắc: trắngĐúng với mô tả: đúng 👍👍👍Chất liệu: cottonÁo rất đẹp, hình in cũng đẹp, nên mua nha 🥰🥰🥰🥰","5 Sao (7,1k)"
nhuyiis,"2023-07-01 13:57 | Phân loại hàng: Đen,XL","Màu sắc: đenChất liệu: đẹpĐúng với mô tả: đúngáo xịn nha, from ok đẹp chất vải cũng dày dặn đáng nên mua nha","5 Sao (7,1k)"
